--------- beginning of main
02-17 05:52:25.994  7746 10388 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 05:52:25.995  7746 10388 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:52:25.995  7746 10388 D CCodecConfig: c2 config diff is Dict {
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 05:52:25.995  7746 10388 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 05:52:25.995  7746 10388 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 05:52:25.995  7746 10388 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 05:52:25.995  7746 10388 D CCodecConfig: }
02-17 05:52:25.996  7746 10388 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 05:52:25.996  7746 10388 D CCodecConfig: no c2 equivalents for durationUs
02-17 05:52:25.996  7746 10388 D CCodecConfig: no c2 equivalents for track-id
02-17 05:52:25.996  7746 10388 D CCodecConfig: no c2 equivalents for csd-1
02-17 05:52:25.996  7746 10388 D CCodecConfig: no c2 equivalents for flags
02-17 05:52:25.996  7746 10388 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 05:52:25.996  7746 10388 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 05:52:25.997  7746 10388 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 05:52:25.997  7746 10388 D CCodec  : encoding statistics level = 0
02-17 05:52:25.997  7746 10388 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t bitrate = 96000
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t channel-count = 1
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t max-input-size = 32768
02-17 05:52:25.997  7746 10388 D CCodec  :   string mime = "audio/vorbis"
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t sample-rate = 44100
02-17 05:52:25.997  7746 10388 D CCodec  : }
02-17 05:52:25.997  7746 10388 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t channel-count = 1
02-17 05:52:25.997  7746 10388 D CCodec  :   string mime = "audio/raw"
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t sample-rate = 44100
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t channel-mask = 1
02-17 05:52:25.997  7746 10388 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 05:52:25.997  7746 10388 D CCodec  : }
02-17 05:52:25.997  7746 10388 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:52:25.997  7746 10388 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 05:52:25.997  7746 10388 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 05:52:25.998  7746 10388 D CCodecBufferChannel: [c2.android.vorbis.decoder#446] Created input block pool with allocatorID 16 => poolID 36 - OK (0)
02-17 05:52:25.998  7746 10388 I CCodecBufferChannel: [c2.android.vorbis.decoder#446] Created output block pool with allocatorID 16 => poolID 78 - OK
02-17 05:52:25.998  7746 10388 D CCodecBufferChannel: [c2.android.vorbis.decoder#446] Configured output block pool ids 78 => OK
02-17 05:52:26.009  7746 10388 D CCodecBufferChannel: [c2.android.vorbis.decoder#446] MediaCodec discarded an unknown buffer
02-17 05:52:26.009  7746 10388 D CCodecBufferChannel: [c2.android.vorbis.decoder#446] MediaCodec discarded an unknown buffer
02-17 05:52:26.009  7746 10388 D CCodecBufferChannel: [c2.android.vorbis.decoder#446] MediaCodec discarded an unknown buffer
02-17 05:52:26.010  7746 10388 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 05:52:26.021  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:52:26.021  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 05:52:26.021  7746  7746 D ImeBackDispatcher: Unregister received callback id=157377600
02-17 05:52:26.021  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 157377600 remaining callbacks: 0
02-17 05:52:26.027  7746  7746 D InsetsController: show(ime())
02-17 05:52:26.027  7746  7746 I ImeTracker: com.termux:2a60a562: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 05:52:26.038  7746  7746 D ImeBackDispatcher: Register received callback id=157377600 priority=0
02-17 05:52:26.038  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@157377600 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@a6f1bfb
02-17 05:52:26.062  7746  7746 I ImeTracker: system_server:dc5686dc: onShown
02-17 05:52:26.287  7746  7746 I ImeTracker: com.termux:7cc15b6a: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 05:52:26.287  7746  7746 D InsetsController: show(ime())
02-17 05:52:26.288  7746  7746 I ImeTracker: com.termux:7cc15b6a: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 05:52:26.528  7746  7746 I ImeTracker: system_server:6de26300: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:52:27.232  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 05:52:27.250  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 05:52:27.250  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:52:27.250  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:52:28.688  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 05:52:28.707  7746 10434 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 05:52:28.707  7746 10437 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 05:52:28.710  7746 10437 I CCodec  : setting up 'default' as default (vendor) store
02-17 05:52:28.711  7746 10437 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 05:52:28.711  7746 10437 D CCodecConfig: read media type: audio/vorbis
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 05:52:28.712  7746 10437 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 05:52:28.713  7746 10437 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:52:28.713  7746 10437 D CCodecConfig: c2 config diff is Dict {
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 05:52:28.713  7746 10437 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 05:52:28.713  7746 10437 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 05:52:28.713  7746 10437 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 05:52:28.713  7746 10437 D CCodecConfig: }
02-17 05:52:28.714  7746 10437 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 05:52:28.714  7746 10437 D CCodecConfig: no c2 equivalents for durationUs
02-17 05:52:28.714  7746 10437 D CCodecConfig: no c2 equivalents for track-id
02-17 05:52:28.714  7746 10437 D CCodecConfig: no c2 equivalents for csd-1
02-17 05:52:28.714  7746 10437 D CCodecConfig: no c2 equivalents for flags
02-17 05:52:28.714  7746 10437 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 05:52:28.714  7746 10437 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 05:52:28.714  7746 10437 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 05:52:28.714  7746 10437 D CCodec  : encoding statistics level = 0
02-17 05:52:28.714  7746 10437 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t bitrate = 96000
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t channel-count = 1
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t max-input-size = 32768
02-17 05:52:28.714  7746 10437 D CCodec  :   string mime = "audio/vorbis"
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t sample-rate = 44100
02-17 05:52:28.714  7746 10437 D CCodec  : }
02-17 05:52:28.714  7746 10437 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t channel-count = 1
02-17 05:52:28.714  7746 10437 D CCodec  :   string mime = "audio/raw"
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t sample-rate = 44100
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t channel-mask = 1
02-17 05:52:28.714  7746 10437 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 05:52:28.714  7746 10437 D CCodec  : }
02-17 05:52:28.714  7746 10437 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 05:52:28.714  7746 10437 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 05:52:28.714  7746 10437 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 05:52:28.715  7746 10437 D CCodecBufferChannel: [c2.android.vorbis.decoder#532] Created input block pool with allocatorID 16 => poolID 37 - OK (0)
02-17 05:52:28.715  7746 10437 I CCodecBufferChannel: [c2.android.vorbis.decoder#532] Created output block pool with allocatorID 16 => poolID 80 - OK
02-17 05:52:28.715  7746 10437 D CCodecBufferChannel: [c2.android.vorbis.decoder#532] Configured output block pool ids 80 => OK
02-17 05:52:28.736  7746 10437 D CCodecBufferChannel: [c2.android.vorbis.decoder#532] MediaCodec discarded an unknown buffer
02-17 05:52:28.736  7746 10437 D CCodecBufferChannel: [c2.android.vorbis.decoder#532] MediaCodec discarded an unknown buffer
02-17 05:52:28.736  7746 10437 D CCodecBufferChannel: [c2.android.vorbis.decoder#532] MediaCodec discarded an unknown buffer
02-17 05:52:28.737  7746 10437 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 05:52:28.770  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 05:52:28.770  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 05:52:28.770  7746  7746 D ImeBackDispatcher: Unregister received callback id=157377600
02-17 05:52:28.770  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 157377600 remaining callbacks: 0
02-17 05:52:28.776  7746  7746 D InsetsController: show(ime())
02-17 05:52:28.776  7746  7746 I ImeTracker: com.termux:c024390: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 05:52:28.786  7746  7746 D ImeBackDispatcher: Register received callback id=157377600 priority=0
02-17 05:52:28.786  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@157377600 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@81ebbbb
02-17 05:52:28.803  7746  7746 I ImeTracker: system_server:df236c6e: onShown
02-17 05:52:28.991  7746  7746 I ImeTracker: com.termux:277909df: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 05:52:28.991  7746  7746 D InsetsController: show(ime())
02-17 05:52:28.991  7746  7746 I ImeTracker: com.termux:277909df: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 05:52:30.995  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 0
02-17 05:52:31.077  7746  7746 D ImeBackDispatcher: Unregister received callback id=157377600
02-17 05:52:31.077  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:52:31.105  7746  7746 D ImeBackDispatcher: Register received callback id=83901424 priority=0
02-17 05:52:31.105  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@83901424 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@902c38f
02-17 05:52:31.335  7746  7746 I ImeTracker: system_server:4fd40e1e: onShown
02-17 05:52:31.579  7746  7746 I ImeTracker: system_server:af9137a4: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:52:31.995  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b008a0cb8 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 05:52:31.995  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 05:52:33.996  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b008c7188 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 05:52:33.996  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 05:52:35.571  7746  7746 I ImeTracker: system_server:f2c603e1: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:52:58.618  7746  7746 D ImeBackDispatcher: Unregister received callback id=83901424
02-17 05:52:58.618  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:52:58.653  7746  7746 D ImeBackDispatcher: Register received callback id=142274415 priority=0
02-17 05:52:58.653  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@142274415 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@1343020
02-17 05:52:58.974  7746  7746 I ImeTracker: system_server:9d03d167: onShown
02-17 05:53:28.329  7746  7746 D ImeBackDispatcher: Unregister received callback id=142274415
02-17 05:53:28.329  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:53:28.346  7746  7746 D ImeBackDispatcher: Register received callback id=25005446 priority=0
02-17 05:53:28.346  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@25005446 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@9977b4d
02-17 05:53:28.573  7746  7746 I ImeTracker: system_server:7cb5dfd0: onShown
02-17 05:53:28.812  7746  7746 I ImeTracker: system_server:9253c1fb: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:53:32.816  7746  7746 I ImeTracker: system_server:1ae45bf2: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 05:54:05.267  7746  7746 D ImeBackDispatcher: Unregister received callback id=25005446
02-17 05:54:05.268  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 05:54:05.343  7746  7746 D ImeBackDispatcher: Register received callback id=43416186 priority=0
02-17 05:54:05.343  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@43416186 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@8a96b26
02-17 05:54:05.673  7746  7746 I ImeTracker: system_server:29fd2cda: onShown
02-17 05:54:17.017  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f068f56
02-17 05:54:17.030  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@a1ec130
02-17 05:54:17.044  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@2f0543a
02-17 05:54:17.054  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:54:17.054  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:54:17.054  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
02-17 05:54:17.054  7746  7746 E ViewDragHelper: Ignoring pointerId=0 because ACTION_DOWN was not received for this pointer before ACTION_MOVE. It likely happened because  ViewDragHelper did not receive all the events in the event stream.
